Objectid ;Straat ;Type_en_merk ;Aantal ;geo_shape;geo_point_2d
2065;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485532526392909, 51.44498101837584], ""type"": ""Point""}";51.44498101837584,5.485532526392909
2067;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485593613362271, 51.444986225139516], ""type"": ""Point""}";51.444986225139516,5.485593613362271
2069;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.4852986123709115, 51.44489567952852], ""type"": ""Point""}";51.44489567952852,5.4852986123709115
2070;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485304870469451, 51.444869364424115], ""type"": ""Point""}";51.444869364424115,5.485304870469451
2071;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485309034089019, 51.44484566678662], ""type"": ""Point""}";51.44484566678662,5.485309034089019
2320;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483950004611016, 51.44259175377753], ""type"": ""Point""}";51.44259175377753,5.483950004611016
2328;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.484022385233447, 51.44240323716399], ""type"": ""Point""}";51.44240323716399,5.484022385233447
2332;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.482673329991158, 51.442479083036396], ""type"": ""Point""}";51.442479083036396,5.482673329991158
2336;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.482709533125588, 51.44238969697905], ""type"": ""Point""}";51.44238969697905,5.482709533125588
2345;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.4827741847993625, 51.44222393779994], ""type"": ""Point""}";51.44222393779994,5.4827741847993625
2346;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.48308702325339, 51.44264770307874], ""type"": ""Point""}";51.44264770307874,5.48308702325339
2592;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473155394403789, 51.44282464458974], ""type"": ""Point""}";51.44282464458974,5.473155394403789
2593;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473277312466525, 51.44294798688692], ""type"": ""Point""}";51.44294798688692,5.473277312466525
2594;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473286090118462, 51.44292703679788], ""type"": ""Point""}";51.44292703679788,5.473286090118462
2598;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473319435653209, 51.44284545794194], ""type"": ""Point""}";51.44284545794194,5.473319435653209
2602;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473211551148072, 51.44268132372932], ""type"": ""Point""}";51.44268132372932,5.473211551148072
2606;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.47324314391494, 51.44260084280667], ""type"": ""Point""}";51.44260084280667,5.47324314391494
2608;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473260697040146, 51.44255784601623], ""type"": ""Point""}";51.44255784601623,5.473260697040146
2611;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473398429582232, 51.44264701955441], ""type"": ""Point""}";51.44264701955441,5.473398429582232
2612;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.4734054502578715, 51.44262497413957], ""type"": ""Point""}";51.44262497413957,5.4734054502578715
2613;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473412456526185, 51.44260291974628], ""type"": ""Point""}";51.44260291974628,5.473412456526185
2616;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473600067019824, 51.44295546003235], ""type"": ""Point""}";51.44295546003235,5.473600067019824
2617;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473607079525959, 51.44293672244185], ""type"": ""Point""}";51.44293672244185,5.473607079525959
2618;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473614108486901, 51.44291908145624], ""type"": ""Point""}";51.44291908145624,5.473614108486901
2621;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473636925332119, 51.44286065614702], ""type"": ""Point""}";51.44286065614702,5.473636925332119
2622;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473645700707154, 51.442838600426306], ""type"": ""Point""}";51.442838600426306,5.473645700707154
2623;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473652717349272, 51.44282206505363], ""type"": ""Point""}";51.44282206505363,5.473652717349272
1832;Bisschopsmolen;Parkeerplaats;1.0;"{""coordinates"": [5.478981756615258, 51.44714607381568], ""type"": ""Point""}";51.44714607381568,5.478981756615258
1833;Bisschopsmolen;Parkeerplaats;1.0;"{""coordinates"": [5.478988807776308, 51.44710443275371], ""type"": ""Point""}";51.44710443275371,5.478988807776308
1834;Bisschopsmolen;Parkeerplaats;1.0;"{""coordinates"": [5.478991114881929, 51.447064278561655], ""type"": ""Point""}";51.447064278561655,5.478991114881929
1838;Bisschopsmolen;Parkeerplaats;1.0;"{""coordinates"": [5.479002634165933, 51.44687690971359], ""type"": ""Point""}";51.44687690971359,5.479002634165933
1842;Bisschopsmolen;Parkeerplaats;1.0;"{""coordinates"": [5.479014108470946, 51.44666724001545], ""type"": ""Point""}";51.44666724001545,5.479014108470946
1843;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.478418660209572, 51.44786724559813], ""type"": ""Point""}";51.44786724559813,5.478418660209572
1845;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.4784878451506085, 51.44785610834588], ""type"": ""Point""}";51.44785610834588,5.4784878451506085
1847;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.478567656256679, 51.44784274251341], ""type"": ""Point""}";51.44784274251341,5.478567656256679
1848;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.4786049005349104, 51.44783606166606], ""type"": ""Point""}";51.44783606166606,5.4786049005349104
1854;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.478249960741286, 51.44779309531691], ""type"": ""Point""}";51.44779309531691,5.478249960741286
2076;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485331949258704, 51.44473248913191], ""type"": ""Point""}";51.44473248913191,5.485331949258704
2077;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485336104381498, 51.44470485446375], ""type"": ""Point""}";51.44470485446375,5.485336104381498
2079;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485342319942874, 51.44465879128879], ""type"": ""Point""}";51.44465879128879,5.485342319942874
2082;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485462758366196, 51.44484553715177], ""type"": ""Point""}";51.44484553715177,5.485462758366196
2083;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485466918884083, 51.444827115859454], ""type"": ""Point""}";51.444827115859454,5.485466918884083
2085;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.4854752601570524, 51.44478631824319], ""type"": ""Point""}";51.44478631824319,5.4854752601570524
2089;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485491922598833, 51.444702089345824], ""type"": ""Point""}";51.444702089345824,5.485491922598833
2093;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485624815083246, 51.444807243374704], ""type"": ""Point""}";51.444807243374704,5.485624815083246
2095;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485633138994811, 51.44476513341626], ""type"": ""Point""}";51.44476513341626,5.485633138994811
2098;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485649840888023, 51.44469932224402], ""type"": ""Point""}";51.44469932224402,5.485649840888023
2099;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485654007164427, 51.444676945925956], ""type"": ""Point""}";51.444676945925956,5.485654007164427
2100;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485639172520614, 51.44463485554716], ""type"": ""Point""}";51.44463485554716,5.485639172520614
2103;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485573803532082, 51.444591486539764], ""type"": ""Point""}";51.444591486539764,5.485573803532082
2105;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485527424156302, 51.44456257321621], ""type"": ""Point""}";51.44456257321621,5.485527424156302
2353;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.482866002024789, 51.442618635768085], ""type"": ""Point""}";51.442618635768085,5.482866002024789
2356;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.482769784596029, 51.442608971071685], ""type"": ""Point""}";51.442608971071685,5.482769784596029
2357;Stationsweg;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.48273077725865, 51.442602504276934], ""type"": ""Point""}";51.442602504276934,5.48273077725865
2362;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.48323175092208, 51.4426683296429], ""type"": ""Point""}";51.4426683296429,5.48323175092208
2368;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483443407873298, 51.44269690063621], ""type"": ""Point""}";51.44269690063621,5.483443407873298
2374;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483636665474906, 51.442724048299766], ""type"": ""Point""}";51.442724048299766,5.483636665474906
2624;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.4736614927262695, 51.44280001832037], ""type"": ""Point""}";51.44280001832037,5.4736614927262695
2625;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473666756655072, 51.442784589854995], ""type"": ""Point""}";51.442784589854995,5.473666756655072
2636;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473714813261706, 51.443012686550055], ""type"": ""Point""}";51.443012686550055,5.473714813261706
2640;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473884161216044, 51.44304011981176], ""type"": ""Point""}";51.44304011981176,5.473884161216044
1859;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.478269679281725, 51.44700591542712], ""type"": ""Point""}";51.44700591542712,5.478269679281725
1870;Keersoppermolen;Parkeerplaats;1.0;"{""coordinates"": [5.478288984868869, 51.44720092741876], ""type"": ""Point""}";51.44720092741876,5.478288984868869
1871;Borchmolen;Parkeerplaats;1.0;"{""coordinates"": [5.478438759620245, 51.44656710015972], ""type"": ""Point""}";51.44656710015972,5.478438759620245
1876;Borchmolen;Parkeerplaats;1.0;"{""coordinates"": [5.477976641452831, 51.44649872506759], ""type"": ""Point""}";51.44649872506759,5.477976641452831
1877;Borchmolen;Parkeerplaats;1.0;"{""coordinates"": [5.478086644140516, 51.4464998886681], ""type"": ""Point""}";51.4464998886681,5.478086644140516
1878;Borchmolen;Parkeerplaats;1.0;"{""coordinates"": [5.478176642626219, 51.44650356664808], ""type"": ""Point""}";51.44650356664808,5.478176642626219
2108;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485451523369855, 51.44451790068823], ""type"": ""Point""}";51.44451790068823,5.485451523369855
2109;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485428319376488, 51.44450344851079], ""type"": ""Point""}";51.44450344851079,5.485428319376488
2115;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.4860191902734945, 51.445087184984196], ""type"": ""Point""}";51.445087184984196,5.4860191902734945
2116;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.486063416206068, 51.44509110245412], ""type"": ""Point""}";51.44509110245412,5.486063416206068
2117;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.486113956838685, 51.44509500555418], ""type"": ""Point""}";51.44509500555418,5.486113956838685
2119;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.4861750411798065, 51.44509889967003], ""type"": ""Point""}";51.44509889967003,5.4861750411798065
2121;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.48624874914189, 51.44510672904106], ""type"": ""Point""}";51.44510672904106,5.48624874914189
2376;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483701075869426, 51.44273117687811], ""type"": ""Point""}";51.44273117687811,5.483701075869426
2377;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483730988426864, 51.44273546664265], ""type"": ""Point""}";51.44273546664265,5.483730988426864
2378;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483770103427542, 51.44273831057995], ""type"": ""Point""}";51.44273831057995,5.483770103427542
2380;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.482955316694164, 51.44246445160697], ""type"": ""Point""}";51.44246445160697,5.482955316694164
2382;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.482893205133425, 51.44245588254012], ""type"": ""Point""}";51.44245588254012,5.482893205133425
2384;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.482835793408726, 51.44250048654885], ""type"": ""Point""}";51.44250048654885,5.482835793408726
2387;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.482939330179308, 51.44251621252436], ""type"": ""Point""}";51.44251621252436,5.482939330179308
2389;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.48302433537035, 51.44247445314319], ""type"": ""Point""}";51.44247445314319,5.48302433537035
2392;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483132471846351, 51.442488736974596], ""type"": ""Point""}";51.442488736974596,5.483132471846351
2393;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483171575239737, 51.44249301930932], ""type"": ""Point""}";51.44249301930932,5.483171575239737
2395;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.48324289536531, 51.44250301881908], ""type"": ""Point""}";51.44250301881908,5.48324289536531
2397;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483300415710909, 51.44251016229097], ""type"": ""Point""}";51.44251016229097,5.483300415710909
2400;Stationsweg;Parkeerplaats;1.0;"{""coordinates"": [5.483406244932782, 51.44252157139866], ""type"": ""Point""}";51.44252157139866,5.483406244932782
2641;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473921211701862, 51.44304669888452], ""type"": ""Point""}";51.44304669888452,5.473921211701862
2642;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473970567776182, 51.443034545376605], ""type"": ""Point""}";51.443034545376605,5.473970567776182
2643;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473979359509553, 51.44301359522506], ""type"": ""Point""}";51.44301359522506,5.473979359509553
2647;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.474009192447094, 51.44293862546261], ""type"": ""Point""}";51.44293862546261,5.474009192447094
2650;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.474033777979499, 51.44288019875681], ""type"": ""Point""}";51.44288019875681,5.474033777979499
2651;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.474040792382898, 51.44286255775631], ""type"": ""Point""}";51.44286255775631,5.474040792382898
2657;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.474081161081482, 51.44276113545125], ""type"": ""Point""}";51.44276113545125,5.474081161081482
2663;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473748158091235, 51.44293110757264], ""type"": ""Point""}";51.44293110757264,5.473748158091235
2665;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473762199432547, 51.4428947289788], ""type"": ""Point""}";51.4428947289788,5.473762199432547
2668;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473783271715841, 51.4428418060034], ""type"": ""Point""}";51.4428418060034,5.473783271715841
2672;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473813117422229, 51.44277345194071], ""type"": ""Point""}";51.44277345194071,5.473813117422229
2673;Eindje;Parkeerplaats;1.0;"{""coordinates"": [5.473821903172985, 51.442756915241404], ""type"": ""Point""}";51.442756915241404,5.473821903172985
1887;Stevertsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.481052380168778, 51.44905093715079], ""type"": ""Point""}";51.44905093715079,5.481052380168778
1888;Stevertsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.481042696860934, 51.44899411861185], ""type"": ""Point""}";51.44899411861185,5.481042696860934
1889;Stevertsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.48103298071926, 51.44892832042144], ""type"": ""Point""}";51.44892832042144,5.48103298071926
1891;Venbergsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.481497664420281, 51.449089291556135], ""type"": ""Point""}";51.449089291556135,5.481497664420281
1892;Venbergsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.481483397703038, 51.44907024713848], ""type"": ""Point""}";51.44907024713848,5.481483397703038
1895;Venbergsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.481434475911079, 51.44900931662414], ""type"": ""Point""}";51.44900931662414,5.481434475911079
1898;Venbergsemolen;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.481683111573726, 51.4493126983199], ""type"": ""Point""}";51.4493126983199,5.481683111573726
1900;Venbergsemolen;Parkeerplaats;1.0;"{""coordinates"": [5.481648473093582, 51.449272079677314], ""type"": ""Point""}";51.449272079677314,5.481648473093582
2128;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485802178534956, 51.44502947295493], ""type"": ""Point""}";51.44502947295493,5.485802178534956
2131;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485816762955681, 51.44496235120755], ""type"": ""Point""}";51.44496235120755,5.485816762955681
2132;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485818831928683, 51.44494129799459], ""type"": ""Point""}";51.44494129799459,5.485818831928683
2135;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485831301970167, 51.44486759833082], ""type"": ""Point""}";51.44486759833082,5.485831301970167
2136;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.48583756827033, 51.44484522022753], ""type"": ""Point""}";51.44484522022753,5.48583756827033
2140;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485856324632938, 51.44475178510833], ""type"": ""Point""}";51.44475178510833,5.485856324632938
2141;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.4858604849634665, 51.444733354813415], ""type"": ""Point""}";51.444733354813415,5.4858604849634665
2142;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485864659694182, 51.4447149334947], ""type"": ""Point""}";51.4447149334947,5.485864659694182
2143;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485968432988256, 51.44498986280038], ""type"": ""Point""}";51.44498986280038,5.485968432988256
2144;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.485972596273201, 51.44496616513972], ""type"": ""Point""}";51.44496616513972,5.485972596273201
2152;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.4860163659681485, 51.444759541441876], ""type"": ""Point""}";51.444759541441876,5.4860163659681485
